date,title,desc,theme,month,text
2025-06-19,SKⅡ·키엘 등 유명브랜드로 둔갑한 '맹물' 화장품…79억원 유통 - 연합뉴스,SKⅡ·키엘 등 유명브랜드로 둔갑한 '맹물' 화장품…79억원 유통&nbsp;&nbsp;연합뉴스,화장품,2025-06,SKⅡ·키엘 등 유명브랜드로 둔갑한 '맹물' 화장품…79억원 유통 - 연합뉴스 SKⅡ·키엘 등 유명브랜드로 둔갑한 '맹물' 화장품…79억원 유통&nbsp;&nbsp;연합뉴스
2025-06-19,"휴메딕스, '엘라비에 리투오 더 글로우파티' 개최 - 팜뉴스","휴메딕스, '엘라비에 리투오 더 글로우파티' 개최&nbsp;&nbsp;팜뉴스",화장품,2025-06,"휴메딕스, '엘라비에 리투오 더 글로우파티' 개최 - 팜뉴스 휴메딕스, '엘라비에 리투오 더 글로우파티' 개최&nbsp;&nbsp;팜뉴스"
2025-06-22,"K팝·K드라마에 K뷰티, 한식…NYT ""韓, 어떻게 문화강국 됐나"" - 연합뉴스","K팝·K드라마에 K뷰티, 한식…NYT ""韓, 어떻게 문화강국 됐나""&nbsp;&nbsp;연합뉴스",화장품,2025-06,"K팝·K드라마에 K뷰티, 한식…NYT ""韓, 어떻게 문화강국 됐나"" - 연합뉴스 K팝·K드라마에 K뷰티, 한식…NYT ""韓, 어떻게 문화강국 됐나""&nbsp;&nbsp;연합뉴스"
2025-06-11,"씨앤씨인터내셔널, 하반기 ‘스킨케어·하이브리드·썬케어 트로이카 전략 로드맵’ 공개 - 팜뉴스","씨앤씨인터내셔널, 하반기 ‘스킨케어·하이브리드·썬케어 트로이카 전략 로드맵’ 공개&nbsp;&nbsp;팜뉴스",화장품,2025-06,"씨앤씨인터내셔널, 하반기 ‘스킨케어·하이브리드·썬케어 트로이카 전략 로드맵’ 공개 - 팜뉴스 씨앤씨인터내셔널, 하반기 ‘스킨케어·하이브리드·썬케어 트로이카 전략 로드맵’ 공개&nbsp;&nbsp;팜뉴스"
2025-06-08,[이재명 정부] '실용외교'에 뷰티·관광 '중국특수' 기대감 - 연합뉴스,[이재명 정부] '실용외교'에 뷰티·관광 '중국특수' 기대감&nbsp;&nbsp;연합뉴스,화장품,2025-06,[이재명 정부] '실용외교'에 뷰티·관광 '중국특수' 기대감 - 연합뉴스 [이재명 정부] '실용외교'에 뷰티·관광 '중국특수' 기대감&nbsp;&nbsp;연합뉴스
2025-06-16,성숙기 진입한 호주 스킨케어 시장…‘마스크팩’에서 찾는 K-뷰티의 새로운 기회 - 팜뉴스,성숙기 진입한 호주 스킨케어 시장…‘마스크팩’에서 찾는 K-뷰티의 새로운 기회&nbsp;&nbsp;팜뉴스,화장품,2025-06,성숙기 진입한 호주 스킨케어 시장…‘마스크팩’에서 찾는 K-뷰티의 새로운 기회 - 팜뉴스 성숙기 진입한 호주 스킨케어 시장…‘마스크팩’에서 찾는 K-뷰티의 새로운 기회&nbsp;&nbsp;팜뉴스
2025-06-25,"""자외선차단제 6종, 심사·근거 없이 미백 등 기능성 광고"" - 연합뉴스","""자외선차단제 6종, 심사·근거 없이 미백 등 기능성 광고""&nbsp;&nbsp;연합뉴스",화장품,2025-06,"""자외선차단제 6종, 심사·근거 없이 미백 등 기능성 광고"" - 연합뉴스 ""자외선차단제 6종, 심사·근거 없이 미백 등 기능성 광고""&nbsp;&nbsp;연합뉴스"
2025-06-05,"K-뷰티, 베트남 마스크팩 시장 압도적 선두…성장세 지속 전망 - 팜뉴스","K-뷰티, 베트남 마스크팩 시장 압도적 선두…성장세 지속 전망&nbsp;&nbsp;팜뉴스",화장품,2025-06,"K-뷰티, 베트남 마스크팩 시장 압도적 선두…성장세 지속 전망 - 팜뉴스 K-뷰티, 베트남 마스크팩 시장 압도적 선두…성장세 지속 전망&nbsp;&nbsp;팜뉴스"
2025-06-11,"파마리서치, 병의원 공략 강화...전용 화장품 ‘리쥬란 시너지 부스터’ 리뉴얼 출시 - 팜뉴스","파마리서치, 병의원 공략 강화...전용 화장품 ‘리쥬란 시너지 부스터’ 리뉴얼 출시&nbsp;&nbsp;팜뉴스",화장품,2025-06,"파마리서치, 병의원 공략 강화...전용 화장품 ‘리쥬란 시너지 부스터’ 리뉴얼 출시 - 팜뉴스 파마리서치, 병의원 공략 강화...전용 화장품 ‘리쥬란 시너지 부스터’ 리뉴얼 출시&nbsp;&nbsp;팜뉴스"
2025-06-01,"LG생활건강, ‘CNP 바이 오디-티디’ 다이소에서 통했다...출시 9개월 만에 100만개 돌파 - 팜뉴스","LG생활건강, ‘CNP 바이 오디-티디’ 다이소에서 통했다...출시 9개월 만에 100만개 돌파&nbsp;&nbsp;팜뉴스",화장품,2025-06,"LG생활건강, ‘CNP 바이 오디-티디’ 다이소에서 통했다...출시 9개월 만에 100만개 돌파 - 팜뉴스 LG생활건강, ‘CNP 바이 오디-티디’ 다이소에서 통했다...출시 9개월 만에 100만개 돌파&nbsp;&nbsp;팜뉴스"
2025-06-10,"파마리서치, 리쥬란 정품인증 프로그램 신규 개편 - 팜뉴스","파마리서치, 리쥬란 정품인증 프로그램 신규 개편&nbsp;&nbsp;팜뉴스",화장품,2025-06,"파마리서치, 리쥬란 정품인증 프로그램 신규 개편 - 팜뉴스 파마리서치, 리쥬란 정품인증 프로그램 신규 개편&nbsp;&nbsp;팜뉴스"
2025-06-20,"""이게 한국 거야?""…미국 이어 유럽서도 폭풍 질주 중인 K뷰티 - 네이트","""이게 한국 거야?""…미국 이어 유럽서도 폭풍 질주 중인 K뷰티&nbsp;&nbsp;네이트",화장품,2025-06,"""이게 한국 거야?""…미국 이어 유럽서도 폭풍 질주 중인 K뷰티 - 네이트 ""이게 한국 거야?""…미국 이어 유럽서도 폭풍 질주 중인 K뷰티&nbsp;&nbsp;네이트"
2025-06-23,"LG생활건강, LG전자 '프라엘' 양수…""뷰티테크 사업 고도화"" - 연합뉴스","LG생활건강, LG전자 '프라엘' 양수…""뷰티테크 사업 고도화""&nbsp;&nbsp;연합뉴스",화장품,2025-06,"LG생활건강, LG전자 '프라엘' 양수…""뷰티테크 사업 고도화"" - 연합뉴스 LG생활건강, LG전자 '프라엘' 양수…""뷰티테크 사업 고도화""&nbsp;&nbsp;연합뉴스"
2025-06-23,"애경산업, 루나 하이퍼 플루이드 파운데이션 출시 - 팜뉴스","애경산업, 루나 하이퍼 플루이드 파운데이션 출시&nbsp;&nbsp;팜뉴스",화장품,2025-06,"애경산업, 루나 하이퍼 플루이드 파운데이션 출시 - 팜뉴스 애경산업, 루나 하이퍼 플루이드 파운데이션 출시&nbsp;&nbsp;팜뉴스"
2025-06-03,"코스맥스, 中 소비 개선·사상최대 실적에 주가 고공행진 - 한국경제","코스맥스, 中 소비 개선·사상최대 실적에 주가 고공행진&nbsp;&nbsp;한국경제",화장품,2025-06,"코스맥스, 中 소비 개선·사상최대 실적에 주가 고공행진 - 한국경제 코스맥스, 中 소비 개선·사상최대 실적에 주가 고공행진&nbsp;&nbsp;한국경제"
2025-06-02,"패션업계, 화장품부터 엔터까지...미래 먹거리 찾기 안간힘 - 뉴스웨이","패션업계, 화장품부터 엔터까지...미래 먹거리 찾기 안간힘&nbsp;&nbsp;뉴스웨이",화장품,2025-06,"패션업계, 화장품부터 엔터까지...미래 먹거리 찾기 안간힘 - 뉴스웨이 패션업계, 화장품부터 엔터까지...미래 먹거리 찾기 안간힘&nbsp;&nbsp;뉴스웨이"
2025-06-30,"애경산업, 2080 덴티리프 구취케어 치약 출시 - 팜뉴스","애경산업, 2080 덴티리프 구취케어 치약 출시&nbsp;&nbsp;팜뉴스",화장품,2025-06,"애경산업, 2080 덴티리프 구취케어 치약 출시 - 팜뉴스 애경산업, 2080 덴티리프 구취케어 치약 출시&nbsp;&nbsp;팜뉴스"
2025-06-19,"싸게 산 명품 화장품, 알고보니 ‘맹물’ 짝퉁 화장품 - 매일경제","싸게 산 명품 화장품, 알고보니 ‘맹물’ 짝퉁 화장품&nbsp;&nbsp;매일경제",화장품,2025-06,"싸게 산 명품 화장품, 알고보니 ‘맹물’ 짝퉁 화장품 - 매일경제 싸게 산 명품 화장품, 알고보니 ‘맹물’ 짝퉁 화장품&nbsp;&nbsp;매일경제"
2025-06-19,"루나, 日 공략 강화...도쿄에 단독 팝업스토어 운영 - 팜뉴스","루나, 日 공략 강화...도쿄에 단독 팝업스토어 운영&nbsp;&nbsp;팜뉴스",화장품,2025-06,"루나, 日 공략 강화...도쿄에 단독 팝업스토어 운영 - 팜뉴스 루나, 日 공략 강화...도쿄에 단독 팝업스토어 운영&nbsp;&nbsp;팜뉴스"
2025-06-26,"대명화학, 국내 첫 뷰티 아웃렛 ‘오프뷰티’ 런칭 - 어패럴뉴스","대명화학, 국내 첫 뷰티 아웃렛 ‘오프뷰티’ 런칭&nbsp;&nbsp;어패럴뉴스",화장품,2025-06,"대명화학, 국내 첫 뷰티 아웃렛 ‘오프뷰티’ 런칭 - 어패럴뉴스 대명화학, 국내 첫 뷰티 아웃렛 ‘오프뷰티’ 런칭&nbsp;&nbsp;어패럴뉴스"
2025-06-22,[주린이]애경산업 인수전서 발 뺀 동국제약·호반…가격과 성장성 모두 '의문부호' - 뉴스웨이브,[주린이]애경산업 인수전서 발 뺀 동국제약·호반…가격과 성장성 모두 '의문부호'&nbsp;&nbsp;뉴스웨이브,화장품,2025-06,[주린이]애경산업 인수전서 발 뺀 동국제약·호반…가격과 성장성 모두 '의문부호' - 뉴스웨이브 [주린이]애경산업 인수전서 발 뺀 동국제약·호반…가격과 성장성 모두 '의문부호'&nbsp;&nbsp;뉴스웨이브
2025-06-11,"""화장품만 있는 줄 알았지?"" 남자 위한 올리브영 생겼다[르포] - 네이트","""화장품만 있는 줄 알았지?"" 남자 위한 올리브영 생겼다[르포]&nbsp;&nbsp;네이트",화장품,2025-06,"""화장품만 있는 줄 알았지?"" 남자 위한 올리브영 생겼다[르포] - 네이트 ""화장품만 있는 줄 알았지?"" 남자 위한 올리브영 생겼다[르포]&nbsp;&nbsp;네이트"
2025-06-03,"고물가에 '듀프 열풍'…유통업계, 발빠른 대응 - 네이트","고물가에 '듀프 열풍'…유통업계, 발빠른 대응&nbsp;&nbsp;네이트",화장품,2025-06,"고물가에 '듀프 열풍'…유통업계, 발빠른 대응 - 네이트 고물가에 '듀프 열풍'…유통업계, 발빠른 대응&nbsp;&nbsp;네이트"
2025-06-24,"우리은행, 우리원뱅킹 앱에 MTS 서비스 탑재 - 오피니언뉴스","우리은행, 우리원뱅킹 앱에 MTS 서비스 탑재&nbsp;&nbsp;오피니언뉴스",은행,2025-06,"우리은행, 우리원뱅킹 앱에 MTS 서비스 탑재 - 오피니언뉴스 우리은행, 우리원뱅킹 앱에 MTS 서비스 탑재&nbsp;&nbsp;오피니언뉴스"
2025-06-10,"주식과 채권의 수익구조, 투자 필수 개념 완전 정리! - KB Think","주식과 채권의 수익구조, 투자 필수 개념 완전 정리!&nbsp;&nbsp;KB Think",은행,2025-06,"주식과 채권의 수익구조, 투자 필수 개념 완전 정리! - KB Think 주식과 채권의 수익구조, 투자 필수 개념 완전 정리!&nbsp;&nbsp;KB Think"
2025-06-24,"'우리WON뱅킹' 앱에서도 주식거래…""12월에는 해외주식도"" - v.daum.net","'우리WON뱅킹' 앱에서도 주식거래…""12월에는 해외주식도""&nbsp;&nbsp;v.daum.net",은행,2025-06,"'우리WON뱅킹' 앱에서도 주식거래…""12월에는 해외주식도"" - v.daum.net '우리WON뱅킹' 앱에서도 주식거래…""12월에는 해외주식도""&nbsp;&nbsp;v.daum.net"
2025-06-23,[美 이란 공격] 이스라엘 주식시장은 사상 최고치…통화가치도 ↑ - 연합뉴스,[美 이란 공격] 이스라엘 주식시장은 사상 최고치…통화가치도 ↑&nbsp;&nbsp;연합뉴스,은행,2025-06,[美 이란 공격] 이스라엘 주식시장은 사상 최고치…통화가치도 ↑ - 연합뉴스 [美 이란 공격] 이스라엘 주식시장은 사상 최고치…통화가치도 ↑&nbsp;&nbsp;연합뉴스
2025-06-18,"NH투자증권, 글로벌 투자은행 에버코어와 IPO 전략적 제휴 체결 - 더밸류뉴스","NH투자증권, 글로벌 투자은행 에버코어와 IPO 전략적 제휴 체결&nbsp;&nbsp;더밸류뉴스",은행,2025-06,"NH투자증권, 글로벌 투자은행 에버코어와 IPO 전략적 제휴 체결 - 더밸류뉴스 NH투자증권, 글로벌 투자은행 에버코어와 IPO 전략적 제휴 체결&nbsp;&nbsp;더밸류뉴스"
2025-06-30,코스피 5000보다 중요한 건 주식 안 해도 되는 사회 - 오마이뉴스,코스피 5000보다 중요한 건 주식 안 해도 되는 사회&nbsp;&nbsp;오마이뉴스,은행,2025-06,코스피 5000보다 중요한 건 주식 안 해도 되는 사회 - 오마이뉴스 코스피 5000보다 중요한 건 주식 안 해도 되는 사회&nbsp;&nbsp;오마이뉴스
2025-06-23,지주사 주가 상승에도···‘주식 담보’ 희비 갈린 최태원·이웅열 - 시사저널e,지주사 주가 상승에도···‘주식 담보’ 희비 갈린 최태원·이웅열&nbsp;&nbsp;시사저널e,은행,2025-06,지주사 주가 상승에도···‘주식 담보’ 희비 갈린 최태원·이웅열 - 시사저널e 지주사 주가 상승에도···‘주식 담보’ 희비 갈린 최태원·이웅열&nbsp;&nbsp;시사저널e
2025-06-19,"코스피 3000 돌파, 지금이니? 주식 초보를 위한 ‘국장 투자’ 가이드 - 뉴닉","코스피 3000 돌파, 지금이니? 주식 초보를 위한 ‘국장 투자’ 가이드&nbsp;&nbsp;뉴닉",은행,2025-06,"코스피 3000 돌파, 지금이니? 주식 초보를 위한 ‘국장 투자’ 가이드 - 뉴닉 코스피 3000 돌파, 지금이니? 주식 초보를 위한 ‘국장 투자’ 가이드&nbsp;&nbsp;뉴닉"
2025-06-24,"우리은행 ‘우리WON뱅킹’ 앱, 주식거래 연계 서비스 탑재 - 뉴스퀘스트","우리은행 ‘우리WON뱅킹’ 앱, 주식거래 연계 서비스 탑재&nbsp;&nbsp;뉴스퀘스트",은행,2025-06,"우리은행 ‘우리WON뱅킹’ 앱, 주식거래 연계 서비스 탑재 - 뉴스퀘스트 우리은행 ‘우리WON뱅킹’ 앱, 주식거래 연계 서비스 탑재&nbsp;&nbsp;뉴스퀘스트"
2025-06-21,‘돈나무 언니’도 서클 주식 쓸어 담았다 - 뉴스1,‘돈나무 언니’도 서클 주식 쓸어 담았다&nbsp;&nbsp;뉴스1,은행,2025-06,‘돈나무 언니’도 서클 주식 쓸어 담았다 - 뉴스1 ‘돈나무 언니’도 서클 주식 쓸어 담았다&nbsp;&nbsp;뉴스1
2025-06-25,"“은행 앱에서 주식·코인까지”…저금리 시대, 투자 입문자 품기 경쟁 - 뉴스투데이","“은행 앱에서 주식·코인까지”…저금리 시대, 투자 입문자 품기 경쟁&nbsp;&nbsp;뉴스투데이",은행,2025-06,"“은행 앱에서 주식·코인까지”…저금리 시대, 투자 입문자 품기 경쟁 - 뉴스투데이 “은행 앱에서 주식·코인까지”…저금리 시대, 투자 입문자 품기 경쟁&nbsp;&nbsp;뉴스투데이"
2025-06-04,새 정부 상법 개정 기대감에 주식시장 환호 - 세상을 바꾸는 시민언론 민들레,새 정부 상법 개정 기대감에 주식시장 환호&nbsp;&nbsp;세상을 바꾸는 시민언론 민들레,은행,2025-06,새 정부 상법 개정 기대감에 주식시장 환호 - 세상을 바꾸는 시민언론 민들레 새 정부 상법 개정 기대감에 주식시장 환호&nbsp;&nbsp;세상을 바꾸는 시민언론 민들레
2025-06-27,한국은행의 경고에도… 춤추는 ‘스테이블코인 관련주’ [뉴스톡 웰스톡] - 뉴스웰,한국은행의 경고에도… 춤추는 ‘스테이블코인 관련주’ [뉴스톡 웰스톡]&nbsp;&nbsp;뉴스웰,은행,2025-06,한국은행의 경고에도… 춤추는 ‘스테이블코인 관련주’ [뉴스톡 웰스톡] - 뉴스웰 한국은행의 경고에도… 춤추는 ‘스테이블코인 관련주’ [뉴스톡 웰스톡]&nbsp;&nbsp;뉴스웰
2025-06-20,금융株가 다시 '국민 주식'이 되려면 - 한국경제,금융株가 다시 '국민 주식'이 되려면&nbsp;&nbsp;한국경제,은행,2025-06,금융株가 다시 '국민 주식'이 되려면 - 한국경제 금융株가 다시 '국민 주식'이 되려면&nbsp;&nbsp;한국경제
2025-06-04,"한국투자증권 앱, 미국 주식 소수점 투자 기능 확대 - KPI뉴스","한국투자증권 앱, 미국 주식 소수점 투자 기능 확대&nbsp;&nbsp;KPI뉴스",은행,2025-06,"한국투자증권 앱, 미국 주식 소수점 투자 기능 확대 - KPI뉴스 한국투자증권 앱, 미국 주식 소수점 투자 기능 확대&nbsp;&nbsp;KPI뉴스"
2025-06-25,"IBK증권, 아이원뱅크 통한 신규계좌 개설 혜택 확대 - DFT 대한금융신문","IBK증권, 아이원뱅크 통한 신규계좌 개설 혜택 확대&nbsp;&nbsp;DFT 대한금융신문",은행,2025-06,"IBK증권, 아이원뱅크 통한 신규계좌 개설 혜택 확대 - DFT 대한금융신문 IBK증권, 아이원뱅크 통한 신규계좌 개설 혜택 확대&nbsp;&nbsp;DFT 대한금융신문"
2025-06-24,"우리WON뱅킹, MTS 연계 서비스 오픈...""은행 앱에서 주식 거래도 가능"" - v.daum.net","우리WON뱅킹, MTS 연계 서비스 오픈...""은행 앱에서 주식 거래도 가능""&nbsp;&nbsp;v.daum.net",은행,2025-06,"우리WON뱅킹, MTS 연계 서비스 오픈...""은행 앱에서 주식 거래도 가능"" - v.daum.net 우리WON뱅킹, MTS 연계 서비스 오픈...""은행 앱에서 주식 거래도 가능""&nbsp;&nbsp;v.daum.net"
